,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2025-02-26 06:00:00+00:00,207.18,0.6873,22.29,297.1,623.17,88920.18,0.21187,0.4141,2500.89,15.38,119.23,2930.0,8.37e-06,142.46,3.0376,3.579,0.2293,8.313,2.3019,34.58
2025-02-26 07:00:00+00:00,205.21,0.682,22.17,295.2,623.7,88720.02,0.21019,0.4094,2483.81,15.3,119.23,2931.0,8.28e-06,140.19,2.9986,3.582,0.2301,8.26,2.2872,34.73
2025-02-26 08:00:00+00:00,204.65,0.6782,22.09,293.8,625.26,88484.54,0.21028,0.4037,2464.39,15.22,119.26,2933.0,8.23e-06,140.27,2.9839,3.566,0.2298,8.169,2.2915,34.3
2025-02-26 09:00:00+00:00,208.51,0.6888,22.5,297.3,629.63,89115.98,0.21345,0.4108,2490.25,15.47,126.78,2926.0,8.35e-06,142.01,3.0295,3.604,0.2307,8.324,2.3207,35.22
2025-02-26 10:00:00+00:00,210.45,0.6887,22.38,297.2,628.42,89262.66,0.21308,0.41,2494.02,15.52,126.4,2927.0,8.33e-06,140.87,3.0239,3.594,0.231,8.289,2.3138,35.02
2025-02-26 11:00:00+00:00,209.1,0.6803,22.18,294.2,624.56,88616.8,0.20999,0.4039,2464.79,15.52,125.31,2927.0,8.21e-06,138.14,2.9637,3.566,0.2291,8.185,2.2802,34.97
2025-02-26 12:00:00+00:00,204.65,0.6683,21.72,292.3,619.6,87938.81,0.20662,0.3983,2433.11,15.3,123.44,2927.0,8.1e-06,136.91,2.9329,3.536,0.2285,8.069,2.2456,34.32
2025-02-26 13:00:00+00:00,204.28,0.6652,21.76,292.1,617.07,87191.99,0.20538,0.4025,2416.8,15.22,122.58,2928.0,8.11e-06,136.48,2.9385,3.519,0.2285,8.001,2.2277,34.09
2025-02-26 14:00:00+00:00,205.55,0.6773,22.12,295.1,619.34,87621.22,0.20834,0.4186,2435.88,15.5,127.24,2917.0,8.24e-06,138.34,2.9956,3.549,0.2297,8.113,2.2594,35.23
2025-02-26 15:00:00+00:00,205.93,0.6772,22.26,296.1,623.67,87567.53,0.20989,0.4284,2428.47,15.54,126.38,2925.0,8.3e-06,139.27,3.0034,3.568,0.2295,8.126,2.2749,35.8
2025-02-26 16:00:00+00:00,203.73,0.6719,22.22,295.7,619.16,86805.99,0.20627,0.4219,2398.69,15.46,127.25,2923.0,8.19e-06,137.18,2.9735,3.542,0.2269,8.032,2.2576,36.13
2025-02-26 17:00:00+00:00,198.77,0.6574,21.75,291.2,609.98,86051.33,0.20172,0.4139,2367.01,15.08,125.02,2914.0,7.99e-06,133.99,2.8625,3.475,0.2258,7.859,2.2136,35.64
2025-02-26 18:00:00+00:00,194.62,0.6416,21.17,285.7,598.3,84258.94,0.19751,0.406,2293.23,14.8,122.05,2929.0,7.86e-06,131.36,2.7776,3.412,0.2231,7.681,2.1669,35.52
2025-02-26 19:00:00+00:00,194.92,0.6403,21.23,287.5,601.87,83856.99,0.19867,0.407,2296.29,14.89,121.99,2928.0,7.97e-06,131.93,2.7938,3.429,0.2241,7.73,2.18,35.83
2025-02-26 20:00:00+00:00,201.82,0.6547,21.74,296.5,610.28,84385.89,0.20364,0.4366,2339.77,15.26,126.61,2928.0,8.22e-06,135.44,2.8797,3.489,0.2258,7.911,2.217,36.45
2025-02-26 21:00:00+00:00,204.43,0.653,21.87,298.8,611.21,84610.86,0.20491,0.4325,2343.92,15.37,126.21,2929.0,8.3e-06,136.23,2.8914,3.512,0.2283,7.909,2.2134,36.39
2025-02-26 22:00:00+00:00,205.39,0.6516,21.98,296.3,614.92,84433.51,0.205,0.4293,2349.0,15.46,127.8,2930.0,8.33e-06,135.77,2.9161,3.511,0.2285,7.944,2.2147,36.56
2025-02-26 23:00:00+00:00,202.55,0.6474,21.87,294.0,611.57,84250.09,0.20355,0.4283,2336.37,15.26,124.68,2934.0,8.33e-06,135.32,2.8831,3.501,0.2272,7.908,2.1982,36.1
2025-02-27 00:00:00+00:00,202.71,0.6467,21.91,293.2,609.21,84742.39,0.20287,0.4339,2337.88,15.2,123.98,2927.0,8.25e-06,136.23,2.8687,3.481,0.2265,7.967,2.183,36.3
2025-02-27 01:00:00+00:00,205.86,0.6529,22.14,294.5,613.13,84763.25,0.20427,0.4354,2344.51,15.3,124.32,2929.0,8.31e-06,136.97,2.8815,3.499,0.2272,8.042,2.197,36.62
2025-02-27 02:00:00+00:00,204.55,0.6531,22.03,294.2,609.59,84295.2,0.20413,0.4348,2334.79,15.22,123.43,2923.0,8.34e-06,135.86,2.8627,3.479,0.2266,8.002,2.1813,36.85
2025-02-27 03:00:00+00:00,205.42,0.6582,22.34,295.8,613.28,85226.32,0.20633,0.4331,2332.11,15.3,124.02,2924.0,8.43e-06,138.57,2.9044,3.496,0.2275,8.037,2.2025,37.14
2025-02-27 04:00:00+00:00,203.86,0.6562,22.33,294.9,612.39,85161.93,0.20512,0.4246,2311.5,15.21,122.77,2915.0,8.34e-06,137.83,2.9062,3.464,0.2274,7.991,2.1845,37.09
2025-02-27 05:00:00+00:00,206.06,0.663,22.55,297.6,615.3,85883.13,0.20763,0.4306,2341.57,15.32,125.68,2910.0,8.45e-06,139.66,2.9405,3.477,0.2282,8.069,2.2165,36.98
2025-02-27 06:00:00+00:00,207.6,0.6686,22.8,300.2,617.95,86265.84,0.20891,0.4333,2348.83,15.47,127.82,2912.0,8.53e-06,142.08,2.9497,3.485,0.2287,8.116,2.2248,37.48
2025-02-27 07:00:00+00:00,207.42,0.6687,23.01,300.0,617.77,86272.01,0.2087,0.4324,2356.13,15.62,129.52,2916.0,8.53e-06,140.99,2.9386,3.494,0.2287,8.135,2.2229,37.43
2025-02-27 08:00:00+00:00,206.82,0.6651,22.91,300.0,615.19,86078.47,0.20778,0.4327,2352.26,15.47,129.45,2902.0,8.44e-06,139.55,2.912,3.474,0.2288,8.125,2.2089,37.44
2025-02-27 09:00:00+00:00,207.77,0.6691,23.08,299.7,613.96,86169.81,0.20917,0.4317,2359.23,15.55,129.49,2905.0,8.46e-06,140.71,2.9146,3.478,0.229,8.214,2.2263,37.14
2025-02-27 10:00:00+00:00,209.31,0.678,23.32,303.0,614.8,87013.46,0.21144,0.4382,2378.17,15.76,131.86,2910.0,8.52e-06,142.28,2.9541,3.492,0.2294,8.275,2.2565,37.18
2025-02-27 11:00:00+00:00,205.93,0.6756,23.03,302.0,611.91,86698.6,0.20929,0.4306,2353.82,15.61,129.54,2900.0,8.46e-06,140.48,2.9119,3.48,0.2296,8.175,2.2394,36.85
2025-02-27 12:00:00+00:00,206.25,0.6737,23.06,302.0,610.68,86330.59,0.20941,0.4294,2347.09,15.63,130.26,2899.0,8.43e-06,140.23,2.9076,3.465,0.2294,8.172,2.2305,36.68
2025-02-27 13:00:00+00:00,206.03,0.6714,23.08,301.5,610.09,86117.57,0.20819,0.4284,2336.89,15.58,129.86,2908.0,8.38e-06,139.37,2.8908,3.444,0.2292,8.147,2.221,36.35
2025-02-27 14:00:00+00:00,202.4,0.6623,22.71,298.1,603.0,84968.65,0.20651,0.4205,2308.6,15.3,128.37,2893.0,8.31e-06,137.26,2.8307,3.422,0.2281,8.042,2.1832,36.05
2025-02-27 15:00:00+00:00,204.47,0.6661,22.79,298.8,606.59,85500.84,0.20915,0.4244,2323.31,15.38,128.71,2893.0,8.42e-06,139.63,2.8561,3.435,0.228,8.082,2.1995,36.05
2025-02-27 16:00:00+00:00,201.51,0.6559,22.53,297.1,602.88,84471.69,0.20767,0.4215,2295.89,15.2,127.03,2891.0,8.29e-06,137.01,2.8081,3.381,0.2273,7.978,2.1768,35.76
2025-02-27 17:00:00+00:00,204.44,0.6551,22.54,298.9,607.5,84597.0,0.20916,0.4289,2322.18,15.31,126.53,2893.0,8.39e-06,138.8,2.8343,3.396,0.2284,8.04,2.2034,36.03
2025-02-27 18:00:00+00:00,203.78,0.6564,22.66,299.1,607.74,84640.0,0.20903,0.4273,2326.99,15.28,126.62,2896.0,8.39e-06,138.44,2.8281,3.402,0.2284,8.006,2.2237,36.06
2025-02-27 19:00:00+00:00,201.4,0.6467,22.33,295.4,605.29,84113.98,0.20506,0.425,2292.41,15.09,124.7,2896.0,8.27e-06,136.29,2.7994,3.375,0.2273,7.87,2.1904,36.26
2025-02-27 20:00:00+00:00,198.46,0.6337,22.15,292.2,599.51,83524.98,0.20288,0.4165,2256.45,14.9,125.27,2886.0,8.13e-06,136.64,2.7837,3.35,0.2265,7.778,2.1696,36.14
2025-02-27 21:00:00+00:00,201.06,0.6421,22.58,295.7,605.79,84409.18,0.20613,0.4204,2282.77,15.14,127.52,2884.0,8.26e-06,137.42,2.8165,3.394,0.2273,7.827,2.1933,36.69
2025-02-27 22:00:00+00:00,202.76,0.648,22.48,296.9,606.6,84716.34,0.20664,0.418,2291.9,15.11,126.63,2885.0,8.27e-06,138.05,2.8103,3.409,0.2276,7.84,2.2013,36.81
2025-02-27 23:00:00+00:00,203.97,0.6451,22.52,296.8,605.41,84708.58,0.20687,0.4166,2307.72,15.1,126.86,2888.0,8.21e-06,137.68,2.7888,3.421,0.2286,7.868,2.1985,36.71
2025-02-28 00:00:00+00:00,202.2,0.6378,22.08,295.5,601.65,84258.65,0.20557,0.4115,2294.8,14.99,124.92,2890.0,8.13e-06,135.98,2.7571,3.435,0.2277,7.788,2.1736,36.64
2025-02-28 01:00:00+00:00,193.51,0.6128,21.13,286.5,587.92,81661.55,0.19561,0.4012,2193.56,14.28,122.72,2880.0,7.77e-06,131.29,2.6514,3.313,0.2218,7.525,2.0822,36.13
2025-02-28 02:00:00+00:00,191.23,0.6087,21.04,282.3,580.73,80805.5,0.19291,0.4006,2167.86,14.11,123.7,2879.0,7.66e-06,129.08,2.6036,3.239,0.2208,7.411,2.056,36.3
2025-02-28 03:00:00+00:00,186.88,0.6025,20.59,277.7,573.01,80452.44,0.18962,0.3878,2147.49,13.88,122.74,2872.0,7.48e-06,127.62,2.5571,3.179,0.2182,7.304,2.0209,36.05
2025-02-28 04:00:00+00:00,185.64,0.5984,20.58,276.3,575.46,80410.5,0.18876,0.3884,2136.71,13.88,120.78,2859.0,7.43e-06,128.24,2.5634,3.166,0.2194,7.308,2.039,36.65
2025-02-28 05:00:00+00:00,185.13,0.5957,20.56,274.4,573.01,79973.79,0.18808,0.3891,2131.5,13.82,119.6,2859.0,7.47e-06,128.11,2.5599,3.178,0.219,7.287,2.0268,36.58
2025-02-28 06:00:00+00:00,183.23,0.5886,20.5,272.1,569.1,79344.56,0.18539,0.388,2109.15,13.63,116.9,2864.0,7.4e-06,127.9,2.546,3.176,0.2185,7.157,2.0058,36.44
2025-02-28 07:00:00+00:00,182.21,0.5929,20.63,275.3,567.18,79204.59,0.18538,0.3884,2106.2,13.67,115.91,2865.0,7.4e-06,128.55,2.5746,3.183,0.2196,7.157,2.0003,36.17
2025-02-28 08:00:00+00:00,182.16,0.5955,20.99,280.2,570.83,78975.99,0.1862,0.3954,2120.21,13.8,117.87,2857.0,7.46e-06,131.03,2.62,3.199,0.2199,7.202,2.0169,36.09
2025-02-28 09:00:00+00:00,184.57,0.6056,21.43,283.9,577.84,80343.11,0.18848,0.3957,2143.63,13.99,120.07,2867.0,7.57e-06,132.49,2.6436,3.241,0.2239,7.306,2.0547,35.93
2025-02-28 10:00:00+00:00,180.85,0.5949,20.91,280.2,569.8,80011.02,0.18488,0.3868,2117.09,13.7,119.05,2863.0,7.44e-06,130.38,2.6136,3.22,0.2245,7.176,2.0274,35.22
2025-02-28 11:00:00+00:00,182.9,0.5994,20.96,280.9,571.36,80513.38,0.18591,0.3898,2125.8,13.77,119.42,2863.0,7.47e-06,133.52,2.6258,3.233,0.2242,7.197,2.0316,35.17
2025-02-28 12:00:00+00:00,182.67,0.6027,21.02,283.5,572.51,80779.61,0.18673,0.3934,2120.44,13.86,121.49,2858.0,7.51e-06,135.58,2.6415,3.267,0.2259,7.16,2.034,35.22
2025-02-28 13:00:00+00:00,185.67,0.6144,21.22,289.5,577.98,81512.42,0.19062,0.4038,2151.71,14.12,120.64,2850.0,7.68e-06,137.85,2.7132,3.296,0.2263,7.265,2.073,35.88
2025-02-28 14:00:00+00:00,186.43,0.6189,21.43,295.6,582.75,82105.05,0.19284,0.4085,2166.41,14.33,124.15,2835.0,7.74e-06,144.34,2.7425,3.312,0.2275,7.332,2.1046,36.38
2025-02-28 15:00:00+00:00,191.24,0.6314,21.74,305.0,588.48,84005.05,0.19754,0.4155,2223.01,14.61,125.01,2843.0,7.92e-06,145.68,2.7992,3.357,0.2289,7.473,2.1469,36.66
2025-02-28 16:00:00+00:00,190.5,0.632,21.88,310.2,588.4,84363.69,0.19833,0.4156,2222.51,14.64,123.98,2849.0,7.93e-06,145.08,2.7881,3.336,0.2295,7.435,2.1413,37.26
2025-02-28 17:00:00+00:00,188.2,0.6266,21.81,310.2,586.06,83605.12,0.1981,0.4164,2209.3,14.54,124.18,2848.0,7.95e-06,144.23,2.7905,3.326,0.2295,7.38,2.1277,37.07
2025-02-28 18:00:00+00:00,189.15,0.6334,22.14,313.5,589.78,84440.97,0.20081,0.4243,2228.11,14.71,125.39,2851.0,7.94e-06,146.18,2.8197,3.347,0.23,7.466,2.14,37.25
2025-02-28 19:00:00+00:00,190.8,0.6347,22.12,317.7,587.91,84449.99,0.2011,0.422,2230.15,14.77,127.81,2853.0,7.94e-06,146.36,2.8302,3.335,0.2306,7.495,2.1479,37.5
2025-02-28 20:00:00+00:00,189.53,0.6313,21.99,319.1,586.64,84191.27,0.20085,0.4188,2216.13,14.69,127.28,2855.0,7.93e-06,145.79,2.8219,3.335,0.2312,7.443,2.1401,37.09
2025-02-28 21:00:00+00:00,191.84,0.6317,22.18,318.0,585.13,84258.37,0.20183,0.419,2225.3,14.77,128.07,2864.0,7.98e-06,147.71,2.8449,3.341,0.2314,7.489,2.1502,37.01
2025-02-28 22:00:00+00:00,190.76,0.6293,22.05,315.5,584.99,84149.98,0.20078,0.4144,2216.58,14.74,129.1,2859.0,7.89e-06,146.72,2.8168,3.327,0.2325,7.446,2.1369,36.88
2025-02-28 23:00:00+00:00,192.25,0.6328,22.37,315.8,588.07,84349.94,0.20184,0.414,2237.59,14.81,128.04,2861.0,7.92e-06,148.18,2.83,3.328,0.2333,7.497,2.1453,37.62
2025-03-01 00:00:00+00:00,188.1,0.6295,22.05,315.3,586.81,83857.92,0.1995,0.4037,2216.16,14.61,126.22,2860.0,7.8e-06,145.95,2.7952,3.28,0.2333,7.364,2.1232,37.43
2025-03-01 01:00:00+00:00,193.71,0.6436,22.46,319.8,593.91,84656.93,0.20459,0.4111,2253.2,14.87,127.87,2866.0,7.98e-06,150.23,2.8609,3.315,0.2356,7.539,2.1685,37.79
2025-03-01 02:00:00+00:00,194.14,0.6453,22.24,322.7,593.94,85240.46,0.20557,0.4127,2256.19,14.84,128.53,2861.0,7.95e-06,147.24,2.8794,3.327,0.2354,7.558,2.1896,37.53
2025-03-01 03:00:00+00:00,193.88,0.6452,22.22,322.5,591.9,85330.84,0.20617,0.414,2262.98,14.81,128.24,2864.0,7.9e-06,145.67,2.8634,3.319,0.2355,7.59,2.1847,37.2
2025-03-01 04:00:00+00:00,195.09,0.6536,22.34,322.6,595.26,86190.01,0.20862,0.4175,2270.48,14.98,129.7,2861.0,7.98e-06,146.78,2.9049,3.326,0.2349,7.624,2.2122,37.08
2025-03-01 05:00:00+00:00,192.67,0.6503,22.21,318.0,595.2,85588.19,0.20595,0.4144,2255.9,14.84,126.8,2859.0,7.92e-06,144.64,2.8687,3.312,0.2354,7.547,2.1865,37.21
2025-03-01 06:00:00+00:00,191.44,0.6468,22.06,313.6,595.63,85075.62,0.20538,0.4108,2236.49,14.68,127.3,2862.0,7.87e-06,143.75,2.8515,3.297,0.2362,7.484,2.1839,37.06
2025-03-01 07:00:00+00:00,190.09,0.6393,21.89,312.5,595.82,84740.15,0.20415,0.412,2229.24,14.55,126.27,2862.0,7.85e-06,142.49,2.8278,3.296,0.2365,7.433,2.1671,37.04
2025-03-01 08:00:00+00:00,190.69,0.6448,21.88,312.4,595.4,85303.37,0.20498,0.4135,2234.78,14.66,126.57,2865.0,7.83e-06,143.84,2.8414,3.322,0.236,7.459,2.1853,37.58
2025-03-01 09:00:00+00:00,190.78,0.6446,21.93,313.0,596.5,85380.0,0.20554,0.41,2233.4,14.75,126.65,2861.0,7.77e-06,143.25,2.8463,3.322,0.2369,7.473,2.1838,37.11
2025-03-01 10:00:00+00:00,187.33,0.6377,21.67,312.7,595.06,84900.01,0.20403,0.4045,2204.8,14.55,126.3,2860.0,7.62e-06,140.79,2.822,3.293,0.2363,7.355,2.1607,37.14
2025-03-01 11:00:00+00:00,186.34,0.6361,21.48,310.6,591.64,84632.79,0.20305,0.4005,2184.42,14.45,125.27,2862.0,7.52e-06,140.35,2.8393,3.278,0.2331,7.327,2.1606,37.19
2025-03-01 12:00:00+00:00,187.1,0.6349,21.44,311.2,596.8,84758.86,0.20303,0.4006,2181.3,14.52,125.21,2860.0,7.53e-06,141.14,2.8431,3.278,0.2327,7.344,2.1655,37.0
2025-03-01 13:00:00+00:00,184.36,0.629,21.16,309.5,595.04,84532.24,0.20018,0.3937,2152.69,14.28,123.97,2856.0,7.41e-06,139.32,2.7881,3.231,0.2311,7.238,2.1399,36.86
2025-03-01 14:00:00+00:00,186.06,0.631,21.27,310.0,599.62,84713.99,0.20084,0.3947,2163.31,14.32,125.22,2858.0,7.46e-06,140.27,2.7996,3.244,0.2328,7.278,2.1471,36.79
2025-03-01 15:00:00+00:00,187.78,0.6349,21.3,309.2,604.61,84800.0,0.20209,0.3931,2173.29,14.48,125.2,2857.0,7.46e-06,140.39,2.8104,3.245,0.2325,7.336,2.1511,36.86
2025-03-01 16:00:00+00:00,190.45,0.6357,21.51,310.7,606.63,85274.82,0.20364,0.3962,2209.94,14.63,125.55,2863.0,7.53e-06,140.42,2.8216,3.263,0.2307,7.425,2.1583,37.43
2025-03-01 17:00:00+00:00,190.21,0.6334,21.38,309.4,605.96,85214.7,0.20205,0.3946,2197.02,14.61,124.57,2862.0,7.49e-06,139.98,2.8027,3.26,0.2308,7.387,2.1422,37.77
2025-03-01 18:00:00+00:00,192.52,0.6373,21.51,309.4,604.51,85327.57,0.20313,0.3951,2212.11,14.78,124.54,2866.0,7.53e-06,140.43,2.8187,3.268,0.2308,7.447,2.1592,37.44
2025-03-01 19:00:00+00:00,193.91,0.6442,21.69,310.0,605.1,85485.41,0.20426,0.3957,2223.31,14.89,124.77,2865.0,7.56e-06,140.53,2.833,3.289,0.2322,7.516,2.169,37.74
2025-03-01 20:00:00+00:00,193.54,0.648,21.65,309.9,605.19,85537.73,0.20386,0.3967,2225.3,14.84,124.57,2866.0,7.53e-06,140.6,2.8179,3.303,0.2322,7.509,2.1709,37.45
2025-03-01 21:00:00+00:00,195.93,0.6681,21.99,312.0,608.43,86076.86,0.20596,0.4015,2229.53,15.04,126.07,2868.0,7.59e-06,142.61,2.8689,3.317,0.2327,7.561,2.1978,37.63
2025-03-01 22:00:00+00:00,195.45,0.6675,21.89,312.1,606.2,86116.35,0.20667,0.4015,2214.99,14.97,124.91,2856.0,7.57e-06,142.47,2.8393,3.324,0.2336,7.525,2.1916,37.65
2025-03-01 23:00:00+00:00,194.99,0.6593,21.86,311.4,607.93,86064.53,0.20673,0.4006,2217.39,14.75,124.31,2855.0,7.59e-06,143.66,2.8194,3.322,0.2341,7.5,2.1916,37.81
2025-03-02 00:00:00+00:00,194.52,0.6567,21.85,313.4,610.38,86026.62,0.20609,0.4022,2215.49,14.73,124.13,2856.0,7.66e-06,144.75,2.8193,3.318,0.2335,7.503,2.1912,37.36
2025-03-02 01:00:00+00:00,193.9,0.6608,21.85,315.0,609.88,86354.93,0.20659,0.4022,2220.53,14.73,123.42,2858.0,7.71e-06,144.53,2.83,3.323,0.2334,7.501,2.2151,37.48
2025-03-02 02:00:00+00:00,193.88,0.6705,21.84,314.1,606.96,85774.01,0.20614,0.3978,2209.81,14.76,122.83,2854.0,7.7e-06,143.03,2.8265,3.313,0.2328,7.488,2.2584,37.74
2025-03-02 03:00:00+00:00,194.29,0.6722,21.84,314.9,607.19,85873.07,0.20655,0.397,2220.18,14.85,122.76,2859.0,7.73e-06,143.85,2.848,3.295,0.2325,7.484,2.2539,37.62
2025-03-02 04:00:00+00:00,194.22,0.6623,21.95,315.9,608.99,85752.8,0.20567,0.3988,2227.11,14.8,122.5,2857.0,7.74e-06,143.72,2.8548,3.297,0.2332,7.498,2.2488,37.84
2025-03-02 05:00:00+00:00,194.76,0.6625,21.91,316.9,608.44,85957.51,0.2061,0.3981,2229.5,14.81,122.25,2858.0,7.71e-06,142.99,2.8659,3.296,0.2333,7.496,2.2656,38.16
2025-03-02 06:00:00+00:00,195.18,0.6653,21.95,317.0,610.0,86277.65,0.20709,0.3962,2222.96,14.84,123.14,2859.0,7.73e-06,144.07,2.8748,3.3,0.2336,7.492,2.2842,38.34
2025-03-02 07:00:00+00:00,194.12,0.663,21.9,317.4,610.43,86232.42,0.20716,0.3945,2221.4,14.76,122.23,2858.0,7.71e-06,143.79,2.8672,3.293,0.2333,7.456,2.2737,38.45
2025-03-02 08:00:00+00:00,193.55,0.6621,21.81,316.2,607.92,85754.71,0.20581,0.3953,2212.59,14.71,121.73,2859.0,7.73e-06,142.88,2.8427,3.315,0.2324,7.439,2.2552,38.81
2025-03-02 09:00:00+00:00,195.85,0.666,22.02,315.9,608.9,85901.3,0.20744,0.4006,2242.2,14.83,122.31,2858.0,7.75e-06,143.97,2.8743,3.332,0.2328,7.504,2.2637,39.36
2025-03-02 10:00:00+00:00,196.14,0.6637,22.01,315.9,609.1,86006.0,0.20824,0.4032,2246.01,14.83,122.18,2859.0,7.82e-06,143.83,2.8793,3.342,0.2324,7.546,2.2658,39.67
2025-03-02 11:00:00+00:00,194.68,0.6629,22.07,318.1,608.21,86105.89,0.20779,0.4021,2238.88,14.77,122.48,2861.0,7.79e-06,143.49,2.8776,3.342,0.233,7.534,2.2748,39.86
2025-03-02 12:00:00+00:00,194.34,0.6601,21.99,319.1,608.69,85986.18,0.20699,0.3987,2232.9,14.74,122.24,2861.0,7.79e-06,142.75,2.8662,3.348,0.2339,7.507,2.274,40.29
